from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246001024600772+366786+0,246001024600772+366347+0,1,
124,124,,,246001024600771+366703+0,246001024600772+366357+0,1,
124,124,,,246001024600772+366153+0,246001024600772+366377+0,1,
124,124,,,246001024600772+366808+1,246001024600772+366392+1,1,
131,131,,,246001024600772+366808+1,246001024600772+366392+1,1,
124,124,,,246001024600772+366734+0,246001024600772+366399+0,1,
124,124,,,246001024600772+366790+0,246001024600772+366419+0,1,
131,131,,,246001024600772+366852+0,246001024600772+366419+0,1,
140,140,,,246001024600772+366899+0,246001024600772+366419+0,1,
124,124,,,246001024600772+366103+0,246001024600772+366422+0,1,
124,124,,,246001024600772+366111+0,246001024600772+366426+0,1,
124,124,,,246001024600772+366363+0,246001024600772+366432+0,1,
116,116,,,246001024600772+366124+0,246001024600772+366435+1,1,
124,124,,,246001024600772+366124+0,246001024600772+366435+1,1,
116,116,,,246001024600772+366131+1,246001024600772+366443+1,1,
124,124,,,246001024600772+366131+1,246001024600772+366443+1,1,
140,140,,,246001024600772+366857+1,246001024600772+366452+1,1,
116,116,,,246001024600772+366138+1,246001024600772+366454+1,1,
124,124,,,246001024600772+366138+1,246001024600772+366454+1,1,
124,124,,,246001024600772+366143+1,246001024600772+366461+1,1,
124,124,,,246001024600772+366147+1,246001024600772+366464+0,1,
124,124,,,246001024600772+366159+0,246001024600772+366470+0,1,
124,124,,,246001024600772+366163+0,246001024600772+366473+0,1,
124,124,,,246001024600772+366169+0,246001024600772+366476+0,1,
140,140,,,246001024600772+366862+1,246001024600772+366479+1,1,
124,124,,,246001024600772+366173+0,246001024600772+366481+0,1,
140,140,,,246001024600772+366862+1,246001024600772+366483+1,1,
124,124,,,246001024600772+366179+0,246001024600772+366486+0,1,
124,124,,,246001024600772+366185+0,246001024600772+366490+0,1,
124,124,,,246001024600772+366189+0,246001024600772+366496+0,1,
124,124,,,246001024600772+366195+0,246001024600772+366503+0,1,
124,124,,,246001024600772+366201+0,246001024600772+366508+0,1,
140,140,,,246001024600772+366866+1,246001024600772+366511+1,1,
124,124,,,246001024600772+366209+0,246001024600772+366522+0,1,
124,124,,,246001024600772+366217+0,246001024600772+366527+0,1,
124,124,,,246001024600772+366731+0,246001024600772+366530+0,1,
124,124,,,246001024600772+366225+0,246001024600772+366535+1,1,
131,131,,,246001024600772+366395+1,246001024600772+366539+1,1,
131,131,,,246001024600772+366818+0,246001024600772+366551+0,1,
140,140,,,246001024600772+366871+0,246001024600772+366551+0,1,
124,124,,,246001024600772+366740+0,246001024600772+366555+0,1,
124,124,,,246001024600772+366229+1,246001024600772+366558+1,1,
124,124,,,246001024600772+366745+0,246001024600772+366567+0,1,
131,131,,,246001024600772+366821+0,246001024600772+366567+0,1,
140,140,,,246001024600772+366875+0,246001024600772+366574+0,1,
124,124,,,246001024600772+366750+0,246001024600772+366578+0,1,
131,131,,,246001024600772+366826+0,246001024600772+366587+0,1,
124,124,,,246001024600772+366753+0,246001024600772+366593+0,1,
140,140,,,246001024600762+366879+0,246001024600772+366597+0,1,
124,124,,,246001024600772+366756+0,246001024600772+366601+0,1,
131,131,,,246001024600772+366829+0,246001024600772+366601+0,1,
124,124,,,246001024600772+366761+0,246001024600772+366615+0,1,
140,140,,,246001024600772+366882+0,246001024600772+366621+0,1,
124,124,,,246001024600772+366270+1,246001024600772+366625+1,1,
131,131,,,246001024600772+366835+0,246001024600772+366629+0,1,
124,124,,,246001024600772+366278+1,246001024600772+366632+1,1,
140,140,,,246001024600772+366886+0,246001024600772+366643+0,1,
131,131,,,246001024600772+366838+0,246001024600772+366646+0,1,
140,140,,,246001024600772+366889+0,246001024600772+366662+0,1,
124,124,,,246001024600772+366774+0,246001024600772+366672+0,1,
124,124,,,246001024600762+366314+0,246001024600772+366676+0,1,
124,124,,,246001024600772+366778+0,246001024600772+366683+0,1,
140,140,,,246001024600772+366893+0,246001024600772+366683+0,1,
124,124,,,246001024600762+366331+0,246001024600772+366686+0,1,
124,124,,,246001024600762+366338+0,246001024600772+366688+0,1,
124,124,,,246001024600772+366783+0,246001024600772+366693+0,1,
140,140,,,246001024600772+366896+0,246001024600772+366693+0,1,
124,124,,,246001024600772+366786+0,246001024600772+366697+0,1,
131,131,,,246001024600772+366849+0,246001024600772+366697+0,1,
124,124,,,246001024600771+366351+0,246001024600772+366700+0,1,
124,124,,,246001024600772+366147+1,246001024600772+366715+0,1,
124,124,,,246001024600772+366464+0,246001024600772+366715+0,1,
124,124,,,246001024600772+366159+0,246001024600772+366716+0,1,
124,124,,,246001024600772+366470+0,246001024600772+366716+0,1,
124,124,,,246001024600772+366169+0,246001024600772+366717+0,1,
124,124,,,246001024600772+366476+0,246001024600772+366717+0,1,
124,124,,,246001024600772+366179+0,246001024600772+366720+0,1,
124,124,,,246001024600772+366486+0,246001024600772+366720+0,1,
124,124,,,246001024600772+366189+0,246001024600772+366721+0,1,
124,124,,,246001024600772+366496+0,246001024600772+366721+0,1,
124,124,,,246001024600772+366201+0,246001024600772+366724+0,1,
124,124,,,246001024600772+366508+0,246001024600772+366724+0,1,
124,124,,,246001024600772+366209+0,246001024600772+366727+0,1,
124,124,,,246001024600772+366522+0,246001024600772+366727+0,1,
124,124,,,246001024600772+366251+1,246001024600772+366759+1,1,
124,124,,,246001024600762+366650+0,246001024600772+366771+0,1,
124,124,,,246001024600772+366292+1,246001024600772+366771+0,1,
124,124,,,246001024600762+366666+0,246001024600772+366772+0,1,
124,124,,,246001024600772+366307+0,246001024600772+366772+0,1,
124,124,,,246001024600762+366679+0,246001024600772+366776+0,1,
124,124,,,246001024600772+366322+0,246001024600772+366776+0,1,
124,124,,,246001024600761+366338+0,246001024600772+366781+0,1,
124,124,,,246001024600771+366688+0,246001024600772+366781+0,1,
124,124,,,246001024600771+366351+0,246001024600772+366788+0,1,
124,124,,,246001024600772+366700+0,246001024600772+366788+0,1,
131,131,,,246001024600772+366435+1,246001024600772+366792+0,1,
131,131,,,246001024600772+366454+1,246001024600772+366796+0,1,
131,131,,,246001024600772+366377+0,246001024600772+366797+0,1,
131,131,,,246001024600772+366476+0,246001024600772+366800+0,1,
131,131,,,246001024600772+366496+0,246001024600772+366801+0,1,
124,124,,,246001024600772+366209+0,246001024600772+366810+0,1,
131,131,,,246001024600772+366522+0,246001024600772+366810+0,1,
131,131,,,246001024600772+366395+1,246001024600772+366813+0,1,
131,131,,,246001024600772+366539+1,246001024600772+366813+0,1,
131,131,,,246001024600772+366625+1,246001024600772+366833+0,1,
131,131,,,246001024600762+366679+0,246001024600772+366846+0,1,
131,131,,,246001024600771+366688+0,246001024600772+366847+0,1,
140,140,,,246001024600772+366359+0,246001024600772+366854+0,1,
140,140,,,246001024600772+366443+1,246001024600772+366855+0,1,
140,140,,,246001024600772+366464+0,246001024600772+366859+0,1,
140,140,,,246001024600772+366476+0,246001024600772+366860+0,1,
140,140,,,246001024600772+366490+0,246001024600772+366864+0,1,
140,140,,,246001024600762+366514+0,246001024600772+366868+0,1,
140,140,,,246001024600772+366535+1,246001024600772+366869+0,1,
140,140,,,246001024600772+366571+1,246001024600772+366873+0,1,
140,140,,,246001024600772+366625+1,246001024600772+366884+0,1,
140,140,,,246001024600762+366679+0,246001024600772+366891+0,1,
76,76,,,246001024600772+367412+1,246001024600772+367038+1,1,
74,74,,,246001024600772+367416+1,246001024600772+367039+1,1,
74,74,,,246001024600772+367115+1,246001024600772+367048+1,1,
76,76,,,246001024600772+367420+1,246001024600772+367048+1,1,
74,74,,,246001024600772+367430+1,246001024600772+367050+1,1,
74,74,,,246001024600772+368902+1,246001024600772+367050+1,1,
62,62,,,246001024600762+367439+1,246001024600772+367051+1,1,
62,62,,,246001024600772+367199+1,246001024600772+367051+1,1,
74,74,,,246001024600772+367447+1,246001024600772+367053+1,1,
68,68,,,246001024600772+367220+1,246001024600772+367055+1,1,
68,68,,,246001024600772+367240+1,246001024600772+367056+0,1,
76,76,,,246001024600772+367402+0,246001024600772+367094+0,1,
76,76,,,246001024600772+368016+0,246001024600772+367098+0,1,
62,62,,,246001024600762+367095+1,246001024600772+367102+1,1,
20,20,,,246001024600772+367107+1,246001024600772+367109+1,1,
18,18,,,246001024600772+368258+1,246001024600772+367110+1,1,
94,94,,,246001024600772+367140+1,246001024600772+367115+1,1,
74,74,,,246001024600772+367269+1,246001024600772+367121+1,1,
74,74,,,246001024600762+367087+1,246001024600772+367127+1,1,
33,33,,,246001024600772+368410+0,246001024600772+367132+0,1,
94,94,,,246001024600772+367121+1,246001024600772+367142+0,1,
94,94,,,246001024600772+367127+1,246001024600772+367143+0,1,
76,76,,,246001024600772+367408+0,246001024600772+367154+1,1,
76,76,,,246001024600772+367420+1,246001024600772+367165+1,1,
74,74,,,246001024600772+367456+1,246001024600772+367220+1,1,
76,76,,,246001024600772+367582+1,246001024600772+367240+1,1,
76,76,,,246001024600772+367702+0,246001024600772+367254+0,1,
76,76,,,246001024600772+367708+0,246001024600772+367259+0,1,
76,76,,,246001024600772+367720+0,246001024600772+367265+0,1,
76,76,,,246001024600772+367727+0,246001024600772+367272+0,1,
76,76,,,246001024600772+367781+0,246001024600772+367279+0,1,
76,76,,,246001024600772+367939+0,246001024600772+367287+0,1,
76,76,,,246001024600762+368000+0,246001024600772+367296+0,1,
76,76,,,246001024600772+368006+0,246001024600772+367300+0,1,
76,76,,,246001024600762+368011+0,246001024600772+367304+0,1,
76,76,,,246001024600772+368044+0,246001024600772+367323+0,1,
76,76,,,246001024600772+368068+0,246001024600772+367334+0,1,
76,76,,,246001024600762+368092+0,246001024600772+367343+0,1,
76,76,,,246001024600772+368112+0,246001024600772+367347+0,1,
76,76,,,246001024600772+368121+0,246001024600772+367357+0,1,
76,76,,,246001024600762+368141+0,246001024600772+367368+0,1,
76,76,,,246001024600762+368192+0,246001024600772+367391+0,1,
76,76,,,246001024600772+367152+0,246001024600772+367405+1,1,
76,76,,,246001024600772+367157+1,246001024600772+367410+1,1,
76,76,,,246001024600772+367161+1,246001024600772+367414+1,1,
76,76,,,246001024600772+367041+1,246001024600772+367418+1,1,
76,76,,,246001024600772+367169+1,246001024600772+367427+1,1,
76,76,,,246001024600772+367179+1,246001024600772+367428+1,1,
76,76,,,246001024600772+367184+1,246001024600772+367432+0,1,
76,76,,,246001024600772+367192+0,246001024600772+367435+0,1,
76,76,,,246001024600772+367206+0,246001024600772+367444+0,1,
76,76,,,246001024600772+367213+0,246001024600772+367450+0,1,
76,76,,,246001024600772+367225+0,246001024600772+367454+0,1,
76,76,,,246001024600772+367234+0,246001024600772+367547+0,1,
94,94,,,246001024600772+368937+1,246001024600772+367582+1,1,
76,76,,,246001024600772+367250+0,246001024600772+367684+0,1,
76,76,,,246001024600772+367250+0,246001024600772+367704+0,1,
94,94,,,246001024600772+368977+0,246001024600772+367708+0,1,
94,94,,,246001024600772+368981+0,246001024600772+367727+0,1,
76,76,,,246001024600772+367269+1,246001024600772+367729+1,1,
76,76,,,246001024600772+367064+1,246001024600772+367817+1,1,
94,94,,,246001024600772+369051+0,246001024600772+367939+0,1,
74,74,,,246001024600762+367087+1,246001024600772+368008+1,1,
76,76,,,246001024600762+367087+1,246001024600772+368013+1,1,
74,74,,,246001024600772+367091+1,246001024600772+368014+1,1,
74,74,,,246001024600762+367314+1,246001024600772+368032+1,1,
94,94,,,246001024600772+369252+0,246001024600772+368044+0,1,
76,76,,,246001024600762+367314+1,246001024600772+368057+1,1,
76,76,,,246001024600772+367102+1,246001024600772+368106+1,1,
94,94,,,246001024600772+369256+0,246001024600772+368121+0,1,
76,76,,,246001024600762+367360+1,246001024600772+368123+0,1,
76,76,,,246001024600762+367365+0,246001024600772+368133+0,1,
76,76,,,246001024600762+367371+0,246001024600772+368147+0,1,
94,94,,,246001024600772+369261+0,246001024600772+368162+0,1,
76,76,,,246001024600771+367389+0,246001024600772+368185+0,1,
76,76,,,246001024600772+367392+0,246001024600772+368199+0,1,
94,94,,,246001024600772+369296+0,246001024600772+368203+0,1,
76,76,,,246001024600772+367396+0,246001024600772+368204+0,1,
33,33,,,246001024600772+368359+0,246001024600772+368211+1,1,
33,33,,,246001024600772+368364+1,246001024600772+368222+1,1,
33,33,,,246001024600772+368369+1,246001024600772+368226+1,1,
33,33,,,246001024600772+368369+1,246001024600772+368228+1,1,
33,33,,,246001024600772+368373+1,246001024600772+368232+1,1,
33,33,,,246001024600772+368376+1,246001024600772+368244+1,1,
33,33,,,246001024600772+368384+1,246001024600772+368252+1,1,
33,33,,,246001024600772+368389+1,246001024600772+368256+1,1,
33,33,,,246001024600772+368392+1,246001024600772+368256+1,1,
33,33,,,246001024600772+368396+1,246001024600772+368258+1,1,
33,33,,,246001024600772+368400+1,246001024600772+368267+1,1,
33,33,,,246001024600762+368406+1,246001024600772+368271+1,1,
18,18,,,246001024600772+367112+0,246001024600772+368273+1,1,
33,33,,,246001024600772+368413+0,246001024600772+368274+0,1,
33,33,,,246001024600772+368418+0,246001024600772+368279+0,1,
33,33,,,246001024600772+368423+0,246001024600772+368283+0,1,
33,33,,,246001024600772+368428+0,246001024600772+368288+0,1,
20,20,,,246001024600772+367118+1,246001024600772+368294+1,1,
33,33,,,246001024600762+368432+0,246001024600772+368296+0,1,
18,18,,,246001024600772+367124+1,246001024600772+368299+1,1,
33,33,,,246001024600772+368438+0,246001024600772+368301+0,1,
18,18,,,246001024600772+367130+1,246001024600772+368305+1,1,
33,33,,,246001024600772+368442+0,246001024600772+368307+0,1,
33,33,,,246001024600772+368554+0,246001024600772+368310+0,1,
33,33,,,246001024600772+368621+0,246001024600772+368314+0,1,
18,18,,,246001024600772+367134+1,246001024600772+368316+1,1,
33,33,,,246001024600772+368674+0,246001024600772+368318+0,1,
33,33,,,246001024600772+368682+0,246001024600772+368319+0,1,
33,33,,,246001024600772+368723+0,246001024600772+368323+0,1,
18,18,,,246001024600772+367137+0,246001024600772+368325+0,1,
33,33,,,246001024600772+368834+0,246001024600772+368328+0,1,
33,33,,,246001024600772+368894+0,246001024600772+368349+0,1,
33,33,,,246001024600771+368897+0,246001024600772+368354+0,1,
33,33,,,246001024600772+368207+0,246001024600772+368357+0,1,
33,33,,,246001024600772+368213+0,246001024600772+368361+1,1,
33,33,,,246001024600772+368217+1,246001024600772+368362+1,1,
33,33,,,246001024600772+368220+1,246001024600772+368366+1,1,
33,33,,,246001024600772+368224+1,246001024600772+368367+1,1,
33,33,,,246001024600772+368230+1,246001024600772+368371+1,1,
33,33,,,246001024600772+368236+0,246001024600772+368378+0,1,
33,33,,,246001024600772+368242+0,246001024600772+368380+0,1,
33,33,,,246001024600772+368246+0,246001024600772+368381+0,1,
33,33,,,246001024600772+368250+0,246001024600772+368382+0,1,
33,33,,,246001024600772+368254+0,246001024600772+368387+0,1,
33,33,,,246001024600772+368261+0,246001024600772+368394+0,1,
33,33,,,246001024600772+368265+0,246001024600772+368398+0,1,
33,33,,,246001024600772+368276+1,246001024600772+368415+1,1,
33,33,,,246001024600772+368281+1,246001024600772+368425+1,1,
33,33,,,246001024600772+368285+1,246001024600772+368425+1,1,
33,33,,,246001024600772+368290+1,246001024600772+368426+1,1,
33,33,,,246001024600772+368294+1,246001024600772+368426+1,1,
33,33,,,246001024600772+368299+1,246001024600772+368436+1,1,
33,33,,,246001024600772+368305+1,246001024600772+368440+1,1,
33,33,,,246001024600772+368312+1,246001024600772+368587+1,1,
33,33,,,246001024600772+368316+1,246001024600772+368661+1,1,
33,33,,,246001024600772+368321+1,246001024600772+368701+0,1,
33,33,,,246001024600772+368325+0,246001024600772+368756+0,1,
33,33,,,246001024600772+368330+0,246001024600772+368858+0,1,
33,33,,,246001024600762+368336+0,246001024600772+368882+0,1,
33,33,,,246001024600772+368350+0,246001024600772+368896+0,1,
94,94,,,246001024600772+367405+1,246001024600772+368899+0,1,
94,94,,,246001024600762+367424+1,246001024600772+368900+0,1,
94,94,,,246001024600772+367435+0,246001024600772+368904+0,1,
94,94,,,246001024600772+367450+0,246001024600772+368906+0,1,
94,94,,,246001024600772+367547+0,246001024600772+368928+0,1,
76,76,,,246001024600762+367057+0,246001024600772+368979+0,1,
74,74,,,246001024600772+367070+1,246001024600772+369018+1,1,
94,94,,,246001024600772+368032+1,246001024600772+369250+0,1,
94,94,,,246001024600762+368116+1,246001024600772+369254+0,1,
94,94,,,246001024600772+368133+0,246001024600772+369258+0,1,
94,94,,,246001024600762+368154+0,246001024600772+369259+0,1,
94,94,,,246001024600772+368185+0,246001024600772+369281+0,1,
112,112,,,246001024600773+366214+0,246001024600773+366080+0,1,
112,112,,,246001024600773+366221+0,246001024600773+366082+0,1,
124,124,,,246001024600773+366419+0,246001024600773+366097+0,1,
124,124,,,246001024600773+366790+0,246001024600773+366097+0,1,
124,124,,,246001024600773+366429+0,246001024600773+366113+1,1,
124,124,,,246001024600773+366447+1,246001024600773+366133+1,1,
124,124,,,246001024600773+366458+1,246001024600773+366166+1,1,
124,124,,,246001024600773+366500+1,246001024600773+366204+1,1,
124,124,,,246001024600773+366519+1,246001024600773+366214+0,1,
124,124,,,246001024600773+366530+0,246001024600773+366221+0,1,
124,124,,,246001024600773+366731+0,246001024600773+366221+0,1,
124,124,,,246001024600773+366543+0,246001024600773+366232+0,1,
124,124,,,246001024600773+366734+0,246001024600773+366232+0,1,
124,124,,,246001024600773+366551+0,246001024600773+366234+0,1,
124,124,,,246001024600773+366555+0,246001024600773+366236+0,1,
124,124,,,246001024600773+366740+0,246001024600773+366236+0,1,
124,124,,,246001024600773+366561+0,246001024600773+366240+0,1,
124,124,,,246001024600773+366567+0,246001024600773+366242+0,1,
124,124,,,246001024600773+366745+0,246001024600773+366242+0,1,
124,124,,,246001024600773+366574+0,246001024600773+366244+0,1,
124,124,,,246001024600773+366578+0,246001024600773+366248+0,1,
124,124,,,246001024600773+366750+0,246001024600773+366248+0,1,
124,124,,,246001024600773+366587+0,246001024600773+366255+0,1,
124,124,,,246001024600773+366593+0,246001024600773+366259+0,1,
124,124,,,246001024600773+366753+0,246001024600773+366259+0,1,
124,124,,,246001024600773+366597+0,246001024600773+366261+0,1,
124,124,,,246001024600773+366601+0,246001024600773+366263+0,1,
124,124,,,246001024600773+366756+0,246001024600773+366263+0,1,
124,124,,,246001024600773+366609+0,246001024600773+366267+0,1,
124,124,,,246001024600773+366615+0,246001024600773+366273+0,1,
124,124,,,246001024600773+366761+0,246001024600773+366273+0,1,
124,124,,,246001024600773+366621+0,246001024600773+366275+0,1,
124,124,,,246001024600773+366629+0,246001024600773+366281+0,1,
124,124,,,246001024600773+366643+0,246001024600773+366285+0,1,
124,124,,,246001024600773+366655+0,246001024600773+366297+0,1,
124,124,,,246001024600773+366672+0,246001024600773+366311+0,1,
124,124,,,246001024600773+366774+0,246001024600773+366311+0,1,
124,124,,,246001024600773+366693+0,246001024600773+366345+0,1,
124,124,,,246001024600773+366783+0,246001024600773+366345+0,1,
124,124,,,246001024600773+366697+0,246001024600773+366347+0,1,
124,124,,,246001024600773+366786+0,246001024600773+366347+0,1,
124,124,,,246001024600772+366703+0,246001024600773+366357+0,1,
124,124,,,246001024600773+366153+0,246001024600773+366377+0,1,
124,124,,,246001024600773+366808+1,246001024600773+366392+1,1,
131,131,,,246001024600773+366808+1,246001024600773+366392+1,1,
124,124,,,246001024600773+366734+0,246001024600773+366399+0,1,
124,124,,,246001024600773+366790+0,246001024600773+366419+0,1,
131,131,,,246001024600773+366852+0,246001024600773+366419+0,1,
140,140,,,246001024600773+366899+0,246001024600773+366419+0,1,
124,124,,,246001024600773+366103+0,246001024600773+366422+0,1,
124,124,,,246001024600773+366111+0,246001024600773+366426+0,1,
124,124,,,246001024600773+366363+0,246001024600773+366432+0,1,
116,116,,,246001024600773+366124+0,246001024600773+366435+1,1,
124,124,,,246001024600773+366124+0,246001024600773+366435+1,1,
116,116,,,246001024600773+366131+1,246001024600773+366443+1,1,
124,124,,,246001024600773+366131+1,246001024600773+366443+1,1,
140,140,,,246001024600773+366857+1,246001024600773+366452+1,1,
116,116,,,246001024600773+366138+1,246001024600773+366454+1,1,
124,124,,,246001024600773+366138+1,246001024600773+366454+1,1,
124,124,,,246001024600773+366143+1,246001024600773+366461+1,1,
124,124,,,246001024600773+366147+1,246001024600773+366464+0,1,
124,124,,,246001024600773+366159+0,246001024600773+366470+0,1,
124,124,,,246001024600773+366163+0,246001024600773+366473+0,1,
124,124,,,246001024600773+366169+0,246001024600773+366476+0,1,
140,140,,,246001024600773+366862+1,246001024600773+366479+1,1,
124,124,,,246001024600773+366173+0,246001024600773+366481+0,1,
140,140,,,246001024600773+366862+1,246001024600773+366483+1,1,
124,124,,,246001024600773+366179+0,246001024600773+366486+0,1,
124,124,,,246001024600773+366185+0,246001024600773+366490+0,1,
124,124,,,246001024600773+366189+0,246001024600773+366496+0,1,
124,124,,,246001024600773+366195+0,246001024600773+366503+0,1,
124,124,,,246001024600773+366201+0,246001024600773+366508+0,1,
140,140,,,246001024600773+366866+1,246001024600773+366511+1,1,
124,124,,,246001024600773+366209+0,246001024600773+366522+0,1,
124,124,,,246001024600773+366217+0,246001024600773+366527+0,1,
124,124,,,246001024600773+366731+0,246001024600773+366530+0,1,
124,124,,,246001024600773+366225+0,246001024600773+366535+1,1,
131,131,,,246001024600773+366395+1,246001024600773+366539+1,1,
131,131,,,246001024600773+366818+0,246001024600773+366551+0,1,
140,140,,,246001024600773+366871+0,246001024600773+366551+0,1,
124,124,,,246001024600773+366740+0,246001024600773+366555+0,1,
124,124,,,246001024600773+366229+1,246001024600773+366558+1,1,
124,124,,,246001024600773+366745+0,246001024600773+366567+0,1,
131,131,,,246001024600773+366821+0,246001024600773+366567+0,1,
140,140,,,246001024600773+366875+0,246001024600773+366574+0,1,
124,124,,,246001024600773+366750+0,246001024600773+366578+0,1,
131,131,,,246001024600773+366826+0,246001024600773+366587+0,1,
124,124,,,246001024600773+366753+0,246001024600773+366593+0,1,
140,140,,,246001024600763+366879+0,246001024600773+366597+0,1,
124,124,,,246001024600773+366756+0,246001024600773+366601+0,1,
131,131,,,246001024600773+366829+0,246001024600773+366601+0,1,
124,124,,,246001024600773+366761+0,246001024600773+366615+0,1,
140,140,,,246001024600773+366882+0,246001024600773+366621+0,1,
124,124,,,246001024600773+366270+1,246001024600773+366625+1,1,
131,131,,,246001024600773+366835+0,246001024600773+366629+0,1,
124,124,,,246001024600773+366278+1,246001024600773+366632+1,1,
140,140,,,246001024600773+366886+0,246001024600773+366643+0,1,
131,131,,,246001024600773+366838+0,246001024600773+366646+0,1,
140,140,,,246001024600773+366889+0,246001024600773+366662+0,1,
124,124,,,246001024600773+366774+0,246001024600773+366672+0,1,
124,124,,,246001024600763+366314+0,246001024600773+366676+0,1,
124,124,,,246001024600773+366778+0,246001024600773+366683+0,1,
140,140,,,246001024600773+366893+0,246001024600773+366683+0,1,
124,124,,,246001024600763+366331+0,246001024600773+366686+0,1,
124,124,,,246001024600763+366338+0,246001024600773+366688+0,1,
124,124,,,246001024600773+366783+0,246001024600773+366693+0,1,
140,140,,,246001024600773+366896+0,246001024600773+366693+0,1,
124,124,,,246001024600773+366786+0,246001024600773+366697+0,1,
131,131,,,246001024600773+366849+0,246001024600773+366697+0,1,
124,124,,,246001024600772+366351+0,246001024600773+366700+0,1,
124,124,,,246001024600773+366147+1,246001024600773+366715+0,1,
124,124,,,246001024600773+366464+0,246001024600773+366715+0,1,
124,124,,,246001024600773+366159+0,246001024600773+366716+0,1,
124,124,,,246001024600773+366470+0,246001024600773+366716+0,1,
124,124,,,246001024600773+366169+0,246001024600773+366717+0,1,
124,124,,,246001024600773+366476+0,246001024600773+366717+0,1,
124,124,,,246001024600773+366179+0,246001024600773+366720+0,1,
124,124,,,246001024600773+366486+0,246001024600773+366720+0,1,
124,124,,,246001024600773+366189+0,246001024600773+366721+0,1,
124,124,,,246001024600773+366496+0,246001024600773+366721+0,1,
124,124,,,246001024600773+366201+0,246001024600773+366724+0,1,
124,124,,,246001024600773+366508+0,246001024600773+366724+0,1,
124,124,,,246001024600773+366209+0,246001024600773+366727+0,1,
124,124,,,246001024600773+366522+0,246001024600773+366727+0,1,
124,124,,,246001024600773+366251+1,246001024600773+366759+1,1,
124,124,,,246001024600763+366650+0,246001024600773+366771+0,1,
124,124,,,246001024600773+366292+1,246001024600773+366771+0,1,
124,124,,,246001024600763+366666+0,246001024600773+366772+0,1,
124,124,,,246001024600773+366307+0,246001024600773+366772+0,1,
124,124,,,246001024600763+366679+0,246001024600773+366776+0,1,
124,124,,,246001024600773+366322+0,246001024600773+366776+0,1,
124,124,,,246001024600762+366338+0,246001024600773+366781+0,1,
124,124,,,246001024600772+366688+0,246001024600773+366781+0,1,
124,124,,,246001024600772+366351+0,246001024600773+366788+0,1,
124,124,,,246001024600773+366700+0,246001024600773+366788+0,1,
131,131,,,246001024600773+366435+1,246001024600773+366792+0,1,
131,131,,,246001024600773+366454+1,246001024600773+366796+0,1,
131,131,,,246001024600773+366377+0,246001024600773+366797+0,1,
131,131,,,246001024600773+366476+0,246001024600773+366800+0,1,
131,131,,,246001024600773+366496+0,246001024600773+366801+0,1,
124,124,,,246001024600773+366209+0,246001024600773+366810+0,1,
131,131,,,246001024600773+366522+0,246001024600773+366810+0,1,
131,131,,,246001024600773+366395+1,246001024600773+366813+0,1,
131,131,,,246001024600773+366539+1,246001024600773+366813+0,1,
131,131,,,246001024600773+366625+1,246001024600773+366833+0,1,
131,131,,,246001024600763+366679+0,246001024600773+366846+0,1,
131,131,,,246001024600772+366688+0,246001024600773+366847+0,1,
140,140,,,246001024600773+366359+0,246001024600773+366854+0,1,
140,140,,,246001024600773+366443+1,246001024600773+366855+0,1,
140,140,,,246001024600773+366464+0,246001024600773+366859+0,1,
140,140,,,246001024600773+366476+0,246001024600773+366860+0,1,
140,140,,,246001024600773+366490+0,246001024600773+366864+0,1,
140,140,,,246001024600763+366514+0,246001024600773+366868+0,1,
140,140,,,246001024600773+366535+1,246001024600773+366869+0,1,
140,140,,,246001024600773+366571+1,246001024600773+366873+0,1,
140,140,,,246001024600773+366625+1,246001024600773+366884+0,1,
140,140,,,246001024600763+366679+0,246001024600773+366891+0,1,
76,76,,,246001024600773+367412+1,246001024600773+367038+1,1,
74,74,,,246001024600773+367416+1,246001024600773+367039+1,1,
74,74,,,246001024600773+367115+1,246001024600773+367048+1,1,
76,76,,,246001024600773+367420+1,246001024600773+367048+1,1,
74,74,,,246001024600773+367430+1,246001024600773+367050+1,1,
74,74,,,246001024600773+368902+1,246001024600773+367050+1,1,
62,62,,,246001024600763+367439+1,246001024600773+367051+1,1,
62,62,,,246001024600773+367199+1,246001024600773+367051+1,1,
74,74,,,246001024600773+367447+1,246001024600773+367053+1,1,
68,68,,,246001024600773+367220+1,246001024600773+367055+1,1,
68,68,,,246001024600773+367240+1,246001024600773+367056+0,1,
76,76,,,246001024600773+367402+0,246001024600773+367094+0,1,
76,76,,,246001024600773+368016+0,246001024600773+367098+0,1,
62,62,,,246001024600763+367095+1,246001024600773+367102+1,1,
20,20,,,246001024600773+367107+1,246001024600773+367109+1,1,
18,18,,,246001024600773+368258+1,246001024600773+367110+1,1,
94,94,,,246001024600773+367140+1,246001024600773+367115+1,1,
74,74,,,246001024600773+367269+1,246001024600773+367121+1,1,
74,74,,,246001024600763+367087+1,246001024600773+367127+1,1,
33,33,,,246001024600773+368410+0,246001024600773+367132+0,1,
94,94,,,246001024600773+367121+1,246001024600773+367142+0,1,
94,94,,,246001024600773+367127+1,246001024600773+367143+0,1,
76,76,,,246001024600773+367408+0,246001024600773+367154+1,1,
76,76,,,246001024600773+367420+1,246001024600773+367165+1,1,
74,74,,,246001024600773+367456+1,246001024600773+367220+1,1,
